Date and Time,LW,SM,T,RH,DP,Class
23-03-2021 10:00,Dry,28.8,29.4,44.2,15.9,Healthy
23-03-2021 10:30,Dry,28.8,31.4,40.8,16.5,Healthy
23-03-2021 11:00,Dry,28.8,32.1,39.8,16.7,Healthy
23-03-2021 11:30,Dry,28.4,33.1,38.8,17.2,Healthy
23-03-2021 12:00,Dry,28.4,31.2,39.8,15.9,Healthy
23-03-2021 12:30,Dry,28,32.2,39.4,16.6,Healthy
23-03-2021 13:00,Dry,28,33.2,37.8,16.9,Healthy
23-03-2021 13:30,Dry,27.5,32.8,38.3,16.7,Healthy
23-03-2021 14:00,Dry,27.1,32,38.3,16,Healthy
23-03-2021 14:30,Dry,26.6,30.3,44,16.7,Healthy
23-03-2021 15:00,Dry,26.6,27.4,46.5,14.9,Healthy
23-03-2021 15:30,Dry,25.8,26.6,46,14,Healthy
23-03-2021 16:00,Dry,26.2,25.9,46.5,13.6,Healthy
23-03-2021 16:30,Dry,25.8,25,46.1,12.6,Healthy
23-03-2021 17:00,Dry,25.3,24.9,42.4,11.2,Healthy
23-03-2021 17:30,Dry,25.3,25.4,39,10.4,Healthy
23-03-2021 18:00,Dry,24.9,25.4,41.4,11.3,Healthy
23-03-2021 18:30,Dry,24.4,25.1,41.9,11.2,Healthy
23-03-2021 19:00,Dry,24.4,24.4,46.4,12.2,Healthy
23-03-2021 19:30,Dry,24,23.6,50.5,12.7,Healthy
23-03-2021 20:00,Dry,24,23.2,49.1,11.9,Healthy
23-03-2021 20:30,Dry,23.6,23.2,50.4,12.3,Healthy
23-03-2021 21:00,Dry,23.1,22.9,52.5,12.7,Healthy
23-03-2021 21:30,Dry,23.1,22.6,53.3,12.6,Healthy
23-03-2021 22:00,Dry,22.7,22.7,53.9,12.9,Healthy
23-03-2021 22:30,Dry,22.3,22.6,53.9,12.8,Healthy
23-03-2021 23:00,Dry,22.3,22.6,55,13.1,Healthy
23-03-2021 23:30,Dry,21.8,22.3,58.2,13.7,Healthy
24-03-2021 00:00,Dry,21.8,21.9,58.2,13.3,Healthy
24-03-2021 00:30,Dry,21.8,21.6,60.2,13.6,Healthy
24-03-2021 01:00,Dry,21.8,21.3,62.1,13.7,Healthy
24-03-2021 01:30,Dry,21.8,20.9,62.5,13.5,Healthy
24-03-2021 02:00,Dry,21.4,20.7,62,13.2,Healthy
24-03-2021 02:30,Dry,21.4,20.5,62.1,13,Healthy
24-03-2021 03:00,Dry,20.9,20.2,63.2,13,Healthy
24-03-2021 03:30,Dry,20.9,19.9,64.5,13,Healthy
24-03-2021 04:00,Dry,20.5,19.7,66.1,13.2,Healthy
24-03-2021 04:30,Dry,20.5,19.5,67.8,13.4,Healthy
24-03-2021 05:00,Dry,20.5,19.3,68.8,13.4,Healthy
24-03-2021 05:30,Dry,20.1,19.1,69.8,13.5,Healthy
24-03-2021 06:00,Dry,20.1,18.9,71.2,13.6,Healthy
24-03-2021 06:30,Dry,20.1,18.9,72.3,13.8,Healthy
24-03-2021 07:00,Dry,19.6,18.9,73.7,14.1,Healthy
24-03-2021 07:30,Dry,19.6,19.7,73.3,14.8,Healthy
24-03-2021 08:00,Dry,19.2,21.5,69.7,15.7,Healthy
24-03-2021 08:30,Dry,19.6,24,58.4,15.3,Healthy
24-03-2021 09:00,Dry,19.6,26,52.6,15.6,Healthy
24-03-2021 09:30,Dry,19.6,27.8,48.1,15.8,Healthy
24-03-2021 10:00,Dry,20.5,29.8,43.4,16,Healthy
24-03-2021 10:30,Dry,20.1,32.1,39.2,16.5,Healthy
24-03-2021 11:00,Dry,18.7,33.4,35.9,16.2,Healthy
24-03-2021 11:30,Dry,18.7,33.1,31.7,14,Healthy
24-03-2021 12:00,Dry,18.7,33.9,34.7,16.2,Healthy
24-03-2021 12:30,Dry,18.7,34.3,34.2,16.3,Healthy
24-03-2021 13:00,Dry,18.3,34.7,33.8,16.4,Healthy
24-03-2021 13:30,Dry,18.3,34.7,33.9,16.5,Healthy
24-03-2021 14:00,Dry,17.9,34.7,33.8,16.4,Healthy
24-03-2021 14:30,Dry,17.9,34.7,34.2,16.6,Healthy
24-03-2021 15:00,Dry,17,34.3,33.8,16.1,Healthy
24-03-2021 15:30,Dry,17,34.1,33.2,15.6,Healthy
24-03-2021 16:00,Dry,16.6,34,32.8,15.4,Healthy
24-03-2021 16:30,Dry,17,33.4,30.9,13.9,Healthy
24-03-2021 17:00,Dry,16.6,32.5,30.6,13,Healthy
24-03-2021 17:30,Dry,16.2,31.3,32.3,12.8,Healthy
24-03-2021 18:00,Dry,15.9,29.9,35.4,13,Healthy
24-03-2021 18:30,Dry,15.6,28.2,37.1,12.2,Healthy
24-03-2021 19:00,Dry,15.6,27,41,12.6,Healthy
24-03-2021 19:30,Dry,15.2,26.2,43.9,12.9,Healthy
24-03-2021 20:00,Dry,14.9,25.6,46.1,13.2,Healthy
24-03-2021 20:30,Dry,14.9,25.2,47.5,13.2,Healthy
24-03-2021 21:00,Dry,14.6,24.8,47.4,12.8,Healthy
24-03-2021 21:30,Dry,14.6,24.5,49.5,13.2,Healthy
24-03-2021 22:00,Dry,14.9,24.3,53,14.1,Healthy
24-03-2021 22:30,Dry,14.9,24.1,54.5,14.4,Healthy
24-03-2021 23:00,Dry,14.2,23.8,56.2,14.5,Healthy
24-03-2021 23:30,Dry,13.9,23.5,57.2,14.5,Healthy
25-03-2021 00:00,Dry,13.9,23.2,58.1,14.5,Healthy
25-03-2021 00:30,Dry,13.9,22.9,60.1,14.7,Healthy
25-03-2021 01:00,Dry,13.9,22.6,60.7,14.6,Healthy
25-03-2021 01:30,Dry,13.6,22.3,62.7,14.8,Healthy
25-03-2021 02:00,Dry,13.6,21.9,64.3,14.9,Healthy
25-03-2021 02:30,Dry,13.6,21.6,65.6,14.9,Healthy
25-03-2021 03:00,Dry,13.2,21.3,66.3,14.8,Healthy
25-03-2021 03:30,Dry,13.2,21.1,66.6,14.6,Healthy
25-03-2021 04:00,Dry,13.2,20.9,67.8,14.7,Healthy
25-03-2021 04:30,Dry,12.9,20.7,68.5,14.7,Healthy
25-03-2021 05:00,Dry,12.9,20.5,69.7,14.8,Healthy
25-03-2021 05:30,Dry,13.2,20.3,70.7,14.8,Healthy
25-03-2021 06:00,Dry,13.2,20.1,71.7,14.8,Healthy
25-03-2021 06:30,Dry,12.9,19.9,72.3,14.8,Healthy
25-03-2021 07:00,Dry,12.9,20,72.4,14.9,Healthy
25-03-2021 07:30,Dry,12.6,20.7,70.1,15.1,Healthy
25-03-2021 08:00,Dry,12.2,22.5,64.6,15.5,Healthy
25-03-2021 08:30,Dry,12.9,24.6,57.7,15.7,Healthy
25-03-2021 09:00,Dry,12.9,26.6,50.6,15.5,Healthy
25-03-2021 09:30,Dry,12.9,28.7,44.4,15.4,Healthy
25-03-2021 10:00,Dry,12.9,30.8,39.7,15.5,Healthy
25-03-2021 10:30,Dry,12.9,32.4,35.6,15.2,Healthy
25-03-2021 11:00,Dry,12.6,31.2,35.1,14,Healthy
25-03-2021 11:30,Dry,34.9,33.2,35.8,16,Healthy
25-03-2021 12:00,Dry,30.2,34.2,35.7,16.9,Healthy
25-03-2021 12:30,Dry,28.8,34.2,35.1,16.6,Healthy
25-03-2021 13:00,Dry,28,34.5,35.6,17.1,Healthy
25-03-2021 13:30,Dry,26.6,34.1,34.6,16.3,Healthy
25-03-2021 14:00,Dry,26.6,33.8,34.8,16.1,Healthy
25-03-2021 14:30,Dry,26.2,34.1,35.4,16.6,Healthy
25-03-2021 15:00,Dry,24.9,33.6,33.8,15.5,Healthy
25-03-2021 15:30,Dry,24.9,32.5,34.6,14.9,Healthy
25-03-2021 16:00,Dry,24.4,30.7,34.3,13.2,Healthy
25-03-2021 16:30,Dry,24,29.6,39.5,14.4,Healthy
25-03-2021 17:00,Dry,24.4,29.7,40,14.7,Healthy
25-03-2021 17:30,Dry,23.1,28.7,38.5,13.2,Healthy
25-03-2021 18:00,Dry,23.1,27.5,42.4,13.6,Healthy
25-03-2021 18:30,Dry,23.1,26.4,45.4,13.6,Healthy
25-03-2021 19:00,Dry,22.7,25.3,48.1,13.5,Healthy
25-03-2021 19:30,Dry,23.1,24.6,51.3,13.9,Healthy
25-03-2021 20:00,Dry,22.7,24,53.5,14,Healthy
25-03-2021 20:30,Dry,21.8,23.6,55.5,14.2,Healthy
25-03-2021 21:00,Dry,21.8,23.2,57.6,14.4,Healthy
25-03-2021 21:30,Dry,21.4,22.9,60.1,14.7,Healthy
25-03-2021 22:00,Dry,20.9,22.6,61.8,14.9,Healthy
25-03-2021 22:30,Dry,20.9,22.3,63.3,15,Healthy
25-03-2021 23:00,Dry,20.5,21.9,64.5,14.9,Healthy
25-03-2021 23:30,Dry,20.5,21.7,65.1,14.9,Healthy
26-03-2021 00:00,Dry,20.5,21.5,65.2,14.7,Healthy
26-03-2021 00:30,Dry,20.1,21.3,63.6,14.1,Healthy
26-03-2021 01:00,Dry,20.1,21.1,63.3,13.9,Healthy
26-03-2021 01:30,Dry,19.6,20.9,63.8,13.8,Healthy
26-03-2021 02:00,Dry,19.6,20.8,64.6,13.9,Healthy
26-03-2021 02:30,Dry,19.6,20.7,64.3,13.7,Healthy
26-03-2021 03:00,Dry,19.2,20.6,64.8,13.7,Healthy
26-03-2021 03:30,Dry,18.7,20.6,65.1,13.8,Healthy
26-03-2021 04:00,Dry,19.2,20.4,66.5,13.9,Healthy
26-03-2021 04:30,Dry,18.7,20.2,67.7,14,Healthy
26-03-2021 05:00,Dry,18.7,20,68.8,14.1,Healthy
26-03-2021 05:30,Dry,18.7,19.8,70.2,14.2,Healthy
26-03-2021 06:00,Dry,18.3,19.5,71.6,14.2,Healthy
26-03-2021 06:30,Dry,18.3,19.4,72.3,14.3,Healthy
26-03-2021 07:00,Dry,18.3,19.5,72.3,14.4,Healthy
26-03-2021 07:30,Dry,18.3,20.2,71.1,14.8,Healthy
26-03-2021 08:00,Dry,18.3,21.9,65.6,15.2,Healthy
26-03-2021 08:30,Dry,18.7,24.4,58.1,15.6,Healthy
26-03-2021 09:00,Dry,18.3,26.6,51.9,15.9,Healthy
26-03-2021 09:30,Dry,17.9,28.4,47.4,16.1,Healthy
26-03-2021 10:00,Dry,18.7,30,44.4,16.6,Healthy
26-03-2021 10:30,Dry,18.3,31.8,41.2,17,Healthy
26-03-2021 11:00,Dry,18.3,32.5,35.9,15.5,Healthy
26-03-2021 11:30,Dry,27.5,32.9,39.4,17.3,Healthy
24-03-2021 10:00,Dry,23.6,30.6,40.7,15.7,Diseased
24-03-2021 10:30,Dry,24,32.8,36.7,16.1,Diseased
24-03-2021 11:00,Dry,23.6,34.2,33.4,15.8,Diseased
24-03-2021 11:30,Dry,23.1,33.3,31.4,14.1,Diseased
24-03-2021 12:00,Dry,22.7,34.7,34.1,16.6,Diseased
24-03-2021 12:30,Dry,22.7,35.4,33.1,16.7,Diseased
24-03-2021 13:00,Dry,22.7,35.7,32.8,16.8,Diseased
24-03-2021 13:30,Dry,22.7,35.7,33.3,17.1,Diseased
24-03-2021 14:00,Dry,22.3,35.5,32.7,16.6,Diseased
24-03-2021 14:30,Dry,20.9,35.4,33.7,17,Diseased
24-03-2021 15:00,Dry,20.9,35.1,32.7,16.3,Diseased
24-03-2021 15:30,Dry,20.9,34.7,31.4,15.3,Diseased
24-03-2021 16:00,Dry,20.5,34.6,29.6,14.3,Diseased
24-03-2021 16:30,Dry,20.1,34.1,29.2,13.6,Diseased
24-03-2021 17:00,Dry,19.6,33,30.3,13.3,Diseased
24-03-2021 17:30,Dry,19.6,31.6,32.4,13.1,Diseased
24-03-2021 18:00,Dry,19.2,30,36.1,13.3,Diseased
24-03-2021 18:30,Dry,18.7,28.3,37.8,12.5,Diseased
24-03-2021 19:00,Dry,18.7,27.1,41.9,13,Diseased
24-03-2021 19:30,Dry,18.3,26.2,45,13.3,Diseased
24-03-2021 20:00,Dry,17.9,25.7,46.9,13.5,Diseased
24-03-2021 20:30,Dry,17.4,25.3,48.3,13.6,Diseased
24-03-2021 21:00,Dry,17.4,25,48.3,13.3,Diseased
24-03-2021 21:30,Dry,17,24.7,50.5,13.7,Diseased
24-03-2021 22:00,Dry,17.4,24.4,53.8,14.4,Diseased
24-03-2021 22:30,Dry,17,24.3,55.2,14.7,Diseased
24-03-2021 23:00,Dry,17,23.9,57.1,14.9,Diseased
24-03-2021 23:30,Dry,17,23.6,58,14.9,Diseased
25-03-2021 00:00,Dry,16.6,23.3,59,14.8,Diseased
25-03-2021 00:30,Moist,16.6,23,61,15.1,Diseased
25-03-2021 01:00,Moist,16.6,22.7,61.6,14.9,Diseased
25-03-2021 01:30,Moist,16.6,22.4,63.6,15.2,Diseased
25-03-2021 02:00,Moist,16.6,22,65.2,15.2,Diseased
25-03-2021 02:30,Moist,16.2,21.7,66.6,15.2,Diseased
25-03-2021 03:00,Moist,16.2,21.4,67.1,15,Diseased
25-03-2021 03:30,Moist,16.2,21.2,67.6,15,Diseased
25-03-2021 04:00,Moist,16.2,21,68.5,15,Diseased
25-03-2021 04:30,Moist,16.2,20.7,69.3,14.9,Diseased
25-03-2021 05:00,Moist,15.9,20.6,70.4,15,Diseased
25-03-2021 05:30,Moist,15.6,20.4,71.4,15.1,Diseased
25-03-2021 06:00,Moist,15.9,20.1,72.6,15,Diseased
25-03-2021 06:30,Moist,15.9,20,73.1,15,Diseased
25-03-2021 07:00,Moist,15.9,20.1,73.1,15.1,Diseased
25-03-2021 07:30,Moist,15.6,20.9,70.3,15.3,Diseased
25-03-2021 08:00,Dry,15.9,22.8,64,15.6,Diseased
25-03-2021 08:30,Dry,15.6,25.2,56.5,15.9,Diseased
25-03-2021 09:00,Dry,15.6,27.1,50,15.8,Diseased
25-03-2021 09:30,Dry,15.9,29.1,43.8,15.5,Diseased
25-03-2021 10:00,Dry,15.9,31.6,37.8,15.5,Diseased
25-03-2021 10:30,Dry,15.6,33.4,33.3,15.1,Diseased
25-03-2021 11:00,Dry,15.2,31.1,34.9,13.8,Diseased
25-03-2021 11:30,Dry,43.7,33.9,34.8,16.2,Diseased
25-03-2021 12:00,Dry,36.1,35.1,34.3,17,Diseased
25-03-2021 12:30,Dry,34.3,35.1,33.9,16.8,Diseased
25-03-2021 13:00,Dry,32.5,35.1,32.6,16.2,Diseased
25-03-2021 13:30,Dry,32.5,34.7,33.2,16.2,Diseased
25-03-2021 14:00,Dry,31.9,34.4,32.4,15.5,Diseased
25-03-2021 14:30,Dry,31.3,34.7,32.7,15.9,Diseased
25-03-2021 15:00,Dry,30.7,34.2,31.6,15,Diseased
25-03-2021 15:30,Dry,30.7,32.9,33.7,14.8,Diseased
25-03-2021 16:00,Dry,30.2,30.6,34.9,13.3,Diseased
25-03-2021 16:30,Wet,29.7,29.9,39,14.4,Diseased
25-03-2021 17:00,Wet,28.8,30,39.3,14.7,Diseased
25-03-2021 17:30,Dry,28.4,28.9,38.9,13.5,Diseased
25-03-2021 18:00,Dry,28.4,27.6,43.3,14,Diseased
25-03-2021 18:30,Dry,28.4,26.4,46.3,13.9,Diseased
25-03-2021 19:00,Dry,28,25.4,49.1,13.9,Diseased
25-03-2021 19:30,Dry,28,24.7,52.4,14.3,Diseased
25-03-2021 20:00,Dry,27.5,24.1,54.5,14.4,Diseased
25-03-2021 20:30,Moist,27.1,23.7,56.4,14.5,Diseased
25-03-2021 21:00,Moist,27.1,23.3,58.5,14.7,Diseased
25-03-2021 21:30,Moist,27.1,23,61.1,15.1,Diseased
25-03-2021 22:00,Moist,25.8,22.6,63,15.2,Diseased
25-03-2021 22:30,Moist,26.2,22.4,64.2,15.3,Diseased
25-03-2021 23:00,Wet,25.3,22,65.5,15.2,Diseased
25-03-2021 23:30,Wet,25.8,21.7,66,15.1,Diseased
26-03-2021 00:00,Wet,25.3,21.6,66.1,15,Diseased
26-03-2021 00:30,Moist,25.3,21.3,64.3,14.3,Diseased
26-03-2021 01:00,Moist,24.9,21.2,64.1,14.1,Diseased
26-03-2021 01:30,Moist,25.3,21,64.5,14,Diseased
26-03-2021 02:00,Moist,24.9,20.9,65.2,14.1,Diseased
26-03-2021 02:30,Moist,24.4,20.8,65.1,14,Diseased
26-03-2021 03:00,Moist,24.4,20.7,65.6,14,Diseased
26-03-2021 03:30,Moist,25.3,20.7,65.7,14,Diseased
26-03-2021 04:00,Wet,24.9,20.5,67.1,14.2,Diseased
26-03-2021 04:30,Wet,24.4,20.3,68.2,14.2,Diseased
26-03-2021 05:00,Wet,24.4,20.1,69.6,14.4,Diseased
26-03-2021 05:30,Wet,24,19.8,70.9,14.4,Diseased
26-03-2021 06:00,Wet,24,19.6,72.3,14.5,Diseased
26-03-2021 06:30,Wet,23.6,19.5,73.1,14.6,Diseased
26-03-2021 07:00,Wet,23.6,19.6,72.9,14.6,Diseased
26-03-2021 07:30,Wet,24,20.4,71.1,15,Diseased
26-03-2021 08:00,Wet,23.6,22.4,65,15.5,Diseased
26-03-2021 08:30,Moist,24,24.9,57.2,15.8,Diseased
26-03-2021 09:00,Moist,24,26.9,51,15.9,Diseased
26-03-2021 09:30,Dry,24.4,28.8,46.4,16.2,Diseased
26-03-2021 10:00,Dry,24.4,30.7,42.9,16.6,Diseased
26-03-2021 10:30,Dry,24,32.5,39.2,16.8,Diseased
26-03-2021 11:00,Dry,23.6,33.2,34.4,15.4,Diseased
26-03-2021 11:30,Dry,38.4,33.4,39.8,17.9,Diseased
26-03-2021 12:00,Dry,25.8,31.8,39.2,16.2,Healthy
26-03-2021 12:30,Dry,25.3,33.9,40.8,18.7,Healthy
26-03-2021 13:00,Dry,24.9,34.9,39.7,19.2,Healthy
26-03-2021 13:30,Dry,24.4,35.2,37.6,18.6,Healthy
26-03-2021 14:00,Dry,24,35.4,37.8,18.8,Healthy
26-03-2021 14:30,Dry,23.6,35.4,35.9,18,Healthy
26-03-2021 15:00,Dry,23.1,35,36.8,18,Healthy
26-03-2021 15:30,Dry,22.7,34.7,35.2,17.1,Healthy
26-03-2021 16:00,Dry,22.3,34.7,33.9,16.5,Healthy
26-03-2021 16:30,Dry,21.8,34,33.1,15.5,Healthy
26-03-2021 17:00,Dry,21.4,32.8,33.3,14.6,Healthy
26-03-2021 17:30,Dry,21.4,31.4,34.4,13.8,Healthy
26-03-2021 18:00,Dry,21.8,30,36.1,13.3,Healthy
26-03-2021 18:30,Dry,20.5,28.4,38.8,13,Healthy
26-03-2021 19:00,Dry,20.1,27,42.2,13.1,Healthy
26-03-2021 19:30,Dry,20.1,25.9,46.1,13.4,Healthy
26-03-2021 20:00,Dry,19.6,25,49.5,13.7,Healthy
26-03-2021 20:30,Dry,19.6,24.4,52.8,14.1,Healthy
26-03-2021 21:00,Dry,19.2,23.8,55.7,14.4,Healthy
26-03-2021 21:30,Dry,19.6,23.5,57.5,14.6,Healthy
26-03-2021 22:00,Dry,18.7,23.2,59.2,14.8,Healthy
26-03-2021 22:30,Dry,18.7,22.8,61.4,15,Healthy
26-03-2021 23:00,Dry,18.3,22.5,63,15.1,Healthy
26-03-2021 23:30,Dry,18.3,22.2,64.5,15.2,Healthy
27-03-2021 00:00,Dry,17.9,21.9,65.6,15.2,Healthy
27-03-2021 00:30,Dry,17.9,21.7,66.7,15.2,Healthy
27-03-2021 01:00,Dry,17.4,21.4,68.3,15.3,Healthy
27-03-2021 01:30,Dry,17.9,21.1,70.1,15.4,Healthy
27-03-2021 02:00,Dry,17.4,20.8,71.2,15.4,Healthy
27-03-2021 02:30,Dry,17,20.7,72.6,15.6,Healthy
27-03-2021 03:00,Dry,17.4,20.4,73.8,15.6,Healthy
27-03-2021 03:30,Dry,17,20.2,74.9,15.6,Healthy
27-03-2021 04:00,Dry,17,20.1,75.4,15.6,Healthy
27-03-2021 04:30,Dry,17,20,75.9,15.6,Healthy
27-03-2021 05:00,Dry,17,19.9,76.6,15.7,Healthy
27-03-2021 05:30,Dry,16.6,19.7,77.5,15.7,Healthy
27-03-2021 06:00,Dry,16.6,19.5,78.5,15.7,Healthy
27-03-2021 06:30,Dry,16.6,19.5,79.4,15.8,Healthy
27-03-2021 07:00,Dry,16.6,19.5,80.4,16,Healthy
27-03-2021 07:30,Dry,16.6,20.5,78.3,16.6,Healthy
27-03-2021 08:00,Dry,16.6,22.7,69.7,16.9,Healthy
27-03-2021 08:30,Dry,16.6,25.5,58.9,16.9,Healthy
27-03-2021 09:00,Dry,16.2,28,50.3,16.7,Healthy
27-03-2021 09:30,Dry,17,30.3,43.9,16.7,Healthy
27-03-2021 10:00,Dry,16.6,32.4,38.9,16.6,Healthy
27-03-2021 10:30,Dry,16.2,34.1,36.3,17,Healthy
27-03-2021 11:00,Dry,16.2,35.4,33.2,16.8,Healthy
27-03-2021 11:30,Dry,37.2,34.5,36.2,17.3,Healthy
27-03-2021 12:00,Dry,42.5,35.8,34.8,17.9,Healthy
27-03-2021 12:30,Dry,42,36,34.3,17.8,Healthy
27-03-2021 13:00,Dry,42,36.3,35.3,18.5,Healthy
27-03-2021 13:30,Dry,42,36.5,35.4,18.7,Healthy
27-03-2021 14:00,Dry,38.4,36.8,36.4,19.5,Healthy
27-03-2021 14:30,Dry,36.6,36.5,35.8,18.9,Healthy
27-03-2021 15:00,Dry,37.2,36.1,34.6,18,Healthy
27-03-2021 15:30,Dry,36.6,35.8,34.1,17.5,Healthy
27-03-2021 16:00,Dry,36.6,35.4,34.9,17.6,Healthy
27-03-2021 16:30,Dry,34.9,34.7,35.3,17.1,Healthy
27-03-2021 17:00,Dry,34.3,33.8,33.6,15.6,Healthy
27-03-2021 17:30,Dry,34.9,32.5,34.7,14.9,Healthy
27-03-2021 18:00,Dry,34.3,31.2,37.6,15,Healthy
27-03-2021 18:30,Dry,34.3,29.8,38.9,14.3,Healthy
27-03-2021 19:00,Dry,33.1,28.6,42.5,14.6,Healthy
27-03-2021 19:30,Dry,33.1,27.6,46.8,15.2,Healthy
27-03-2021 20:00,Dry,32.5,26.6,51.5,15.8,Healthy
27-03-2021 20:30,Dry,32.5,25.7,54.9,16,Healthy
27-03-2021 21:00,Dry,31.9,25.1,57.9,16.2,Healthy
27-03-2021 21:30,Dry,31.3,24.6,60.4,16.4,Healthy
27-03-2021 22:00,Dry,31.3,24.2,62.3,16.5,Healthy
27-03-2021 22:30,Dry,31.3,23.8,64.6,16.7,Healthy
27-03-2021 23:00,Dry,31.3,23.4,66.3,16.8,Healthy
27-03-2021 23:30,Dry,31.3,23.2,68,17,Healthy
28-03-2021 00:00,Dry,30.7,23,68.8,17,Healthy
28-03-2021 00:30,Dry,30.2,22.7,69.9,16.9,Healthy
28-03-2021 01:00,Dry,30.2,22.5,70.9,17,Healthy
28-03-2021 01:30,Dry,30.2,22.2,72.1,16.9,Healthy
28-03-2021 02:00,Dry,29.7,21.9,73.3,16.9,Healthy
28-03-2021 02:30,Dry,29.7,21.7,74.6,17,Healthy
28-03-2021 03:00,Dry,29.7,21.5,75.3,16.9,Healthy
28-03-2021 03:30,Dry,29.3,21.3,76.1,16.9,Healthy
28-03-2021 04:00,Dry,29.3,21.2,76.9,17,Healthy
28-03-2021 04:30,Dry,28.8,21,77.5,16.9,Healthy
28-03-2021 05:00,Dry,29.3,20.9,77.9,16.9,Healthy
28-03-2021 05:30,Dry,29.7,20.8,77.7,16.8,Healthy
28-03-2021 06:00,Dry,28.4,20.8,77.4,16.7,Healthy
28-03-2021 06:30,Dry,29.3,20.7,77.8,16.7,Healthy
28-03-2021 07:00,Dry,28,20.7,78.4,16.8,Healthy
28-03-2021 07:30,Dry,28.4,21.7,77.3,17.6,Healthy
28-03-2021 08:00,Dry,28.8,23.9,71.1,18.3,Healthy
28-03-2021 08:30,Dry,28.4,26.8,59,18.1,Healthy
28-03-2021 09:00,Dry,29.3,29.4,50.9,18.2,Healthy
28-03-2021 09:30,Dry,28.8,31.8,44.5,18.2,Healthy
28-03-2021 10:00,Dry,28,33.8,39.4,18.1,Healthy
28-03-2021 10:30,Dry,28.4,35.1,36.6,18.1,Healthy
28-03-2021 11:00,Dry,28,36.2,35.6,18.6,Healthy
28-03-2021 11:30,Dry,27.5,36.8,33.7,18.2,Healthy
28-03-2021 12:00,Dry,27.1,37.3,31.4,17.5,Healthy
28-03-2021 12:30,Dry,26.6,37.5,31.1,17.6,Healthy
28-03-2021 13:00,Dry,26.2,37.8,30.8,17.7,Healthy
28-03-2021 13:30,Dry,25.8,37.9,31.2,18,Healthy
28-03-2021 14:00,Dry,25.3,38.1,31.2,18.1,Healthy
28-03-2021 14:30,Dry,24.9,38,30.5,17.7,Healthy
28-03-2021 15:00,Dry,24.4,37.7,30.5,17.4,Healthy
28-03-2021 15:30,Dry,24,36.8,33.8,18.3,Healthy
28-03-2021 16:00,Dry,24,36.4,33.6,17.8,Healthy
28-03-2021 16:30,Dry,23.6,36.1,30.5,16,Healthy
28-03-2021 17:00,Dry,22.7,35.2,29.1,14.5,Healthy
28-03-2021 17:30,Dry,22.3,33.9,31.4,14.6,Healthy
28-03-2021 18:00,Dry,21.8,32.7,32.7,14.2,Healthy
28-03-2021 18:30,Dry,21.8,30.9,36.4,14.3,Healthy
28-03-2021 19:00,Dry,22.3,29.1,40.5,14.3,Healthy
28-03-2021 19:30,Dry,20.9,27.8,45.7,15,Healthy
28-03-2021 20:00,Dry,20.5,26.9,47.8,14.9,Healthy
28-03-2021 20:30,Dry,20.9,26.7,47.8,14.7,Healthy
28-03-2021 21:00,Dry,20.1,26.3,49,14.7,Healthy
28-03-2021 21:30,Dry,20.5,26.2,50.5,15.1,Healthy
28-03-2021 22:00,Dry,20.1,26.2,51.1,15.3,Healthy
28-03-2021 22:30,Dry,20.1,26.2,51.9,15.5,Healthy
28-03-2021 23:00,Dry,20.1,26.2,52.4,15.7,Healthy
28-03-2021 23:30,Dry,19.6,26.1,53.1,15.8,Healthy
29-03-2021 00:00,Dry,19.6,25.9,54,15.9,Healthy
29-03-2021 00:30,Dry,19.6,25.7,54.5,15.8,Healthy
29-03-2021 01:00,Dry,19.2,25.5,55.2,15.9,Healthy
29-03-2021 01:30,Dry,19.2,25.2,55.6,15.7,Healthy
29-03-2021 02:00,Dry,19.2,25.1,56.6,15.9,Healthy
29-03-2021 02:30,Dry,19.2,24.9,57.6,16,Healthy
29-03-2021 03:00,Dry,19.2,24.5,59,16,Healthy
29-03-2021 03:30,Dry,18.7,24.4,59.4,16,Healthy
29-03-2021 04:00,Dry,18.7,24.1,60.7,16,Healthy
29-03-2021 04:30,Dry,19.2,23.8,61.1,15.9,Healthy
29-03-2021 05:00,Dry,18.3,23.7,61.7,15.9,Healthy
29-03-2021 05:30,Dry,18.3,23.4,62.3,15.8,Healthy
29-03-2021 06:00,Dry,18.7,23.5,61.7,15.7,Healthy
29-03-2021 06:30,Dry,18.3,23.6,62,15.9,Healthy
29-03-2021 07:00,Dry,18.7,23.8,62,16.1,Healthy
29-03-2021 07:30,Dry,17.9,24.5,59.6,16.1,Healthy
29-03-2021 08:00,Dry,17.9,26.2,54.9,16.4,Healthy
29-03-2021 08:30,Dry,17.9,28.4,49.4,16.8,Healthy
29-03-2021 09:00,Dry,18.3,30.6,44.9,17.3,Healthy
29-03-2021 09:30,Dry,18.3,32.9,38.7,17,Healthy
29-03-2021 10:00,Dry,17.9,35.1,36.2,17.9,Healthy
29-03-2021 10:30,Dry,17.9,36.8,30.6,16.7,Healthy
29-03-2021 11:00,Dry,17.4,38.1,27.7,16.2,Healthy
29-03-2021 11:30,Dry,17,38.7,26.8,16.2,Healthy
29-03-2021 12:00,Dry,16.6,39,26,16,Healthy
29-03-2021 12:30,Dry,16.2,39.2,26.5,16.5,Healthy
29-03-2021 13:00,Dry,15.9,39.3,26.2,16.4,Healthy
29-03-2021 13:30,Dry,15.2,39.4,26.6,16.7,Healthy
